Date,Continent,Customer_Name,Turnover,Profit,Profit_Margin,Total_Order,Return_Rate,Product_Name,Product_Subcategory_Name,Returned_Product,Category_Name,CM_Turnover,CM_Order,CM_Return_Rate
2023-03-19,South America,Customer 191,533.81,104.63,19.6,7,4.43,Touring Bikes 4,Touring Bikes,,Bikes,473.13,9,3.88
2023-08-20,Asia,Customer 430,1406.54,274.56,19.52,6,3.42,Saddles 6,Saddles,,Components,1666.17,6,2.8
2023-08-29,Africa,Customer 238,2718.24,799.16,29.4,9,1.25,Lights 4,Lights,,Accessories,2247.14,7,1.13
2023-07-17,Asia,Customer 724,1200.15,170.18,14.18,1,3.0,Chains 2,Chains,Chains 2,Components,996.86,-1,3.13
2023-05-26,Australia,Customer 493,3655.26,627.61,17.17,8,2.2,Road Bikes 2,Road Bikes,,Bikes,4313.56,8,2.01
2023-01-23,Australia,Customer 883,1447.11,424.29,29.32,9,7.36,Saddles 8,Saddles,,Components,1491.65,11,8.1
2023-08-17,South America,Customer 494,3110.25,163.6,5.26,8,1.24,Gloves 4,Gloves,,Clothing,2978.91,8,1.16
2023-01-09,South America,Customer 192,1944.66,231.03,11.88,2,1.32,Gloves 1,Gloves,,Clothing,2294.0,0,1.21
2023-06-08,South America,Customer 51,2541.3,646.76,25.45,5,3.92,Pedals 4,Pedals,,Components,2948.03,6,4.55
2023-09-09,Africa,Customer 448,3748.21,193.03,5.15,6,8.6,Touring Bikes 2,Touring Bikes,,Bikes,3217.37,8,7.15
2023-03-17,Asia,Customer 309,266.85,22.12,8.29,9,4.07,Brakes 5,Brakes,,Components,217.73,11,3.85
2023-10-21,Australia,Customer 867,1409.44,140.66,9.98,3,6.13,Lights 8,Lights,,Accessories,1524.91,1,6.65
2023-03-26,Australia,Customer 104,3020.52,865.98,28.67,3,1.52,Shorts 7,Shorts,,Clothing,2954.33,3,1.73
2023-11-26,South America,Customer 749,3410.31,495.52,14.53,8,6.06,Lights 5,Lights,,Accessories,3959.75,7,6.79
2023-05-03,South America,Customer 776,3437.06,765.43,22.27,7,1.49,Locks 9,Locks,,Accessories,4023.48,9,1.57
2023-08-20,Asia,Customer 988,2773.67,338.94,12.22,5,5.84,Touring Bikes 3,Touring Bikes,,Bikes,2471.15,6,6.26
2023-02-08,Asia,Customer 600,4609.64,1293.93,28.07,9,6.37,Pedals 5,Pedals,,Components,5075.22,10,5.1
2023-05-27,Australia,Customer 107,4305.61,441.33,10.25,6,4.61,Touring Bikes 2,Touring Bikes,,Bikes,3833.67,6,3.78
2023-08-05,Africa,Customer 795,477.98,33.46,7.0,3,1.52,Water Bottles 9,Water Bottles,,Accessories,558.82,2,1.78
2023-11-14,Australia,Customer 236,3414.79,423.09,12.39,10,8.31,Jerseys 5,Jerseys,,Clothing,3675.74,8,8.37
2023-01-04,Australia,Customer 197,791.61,42.43,5.36,3,3.18,Water Bottles 7,Water Bottles,,Accessories,889.72,5,3.11
2023-11-06,Asia,Customer 508,1927.35,254.6,13.21,7,9.47,Lights 4,Lights,,Accessories,1790.2,7,9.88
2023-02-09,Australia,Customer 507,4031.59,1164.32,28.88,5,9.25,Helmets 2,Helmets,,Clothing,4702.48,7,9.38
2023-04-02,Asia,Customer 413,4415.64,588.16,13.32,1,2.19,Pedals 8,Pedals,,Components,4263.0,0,2.21
2023-10-17,South America,Customer 970,2186.6,242.93,11.11,1,8.27,Mountain Bikes 2,Mountain Bikes,,Bikes,2595.38,1,7.82
2023-04-13,Asia,Customer 271,3445.34,555.73,16.13,7,1.69,Mountain Bikes 1,Mountain Bikes,,Bikes,3455.97,8,1.42
2023-11-05,Africa,Customer 757,3033.34,370.98,12.23,6,0.46,Gloves 8,Gloves,,Clothing,2565.7,5,0.49
2023-09-13,South America,Customer 60,3535.45,277.53,7.85,8,7.84,Gloves 8,Gloves,,Clothing,2921.44,9,7.79
2023-05-21,South America,Customer 960,3585.98,872.11,24.32,3,5.26,Touring Bikes 7,Touring Bikes,,Bikes,3918.47,4,5.65
2023-03-05,Australia,Customer 534,4482.61,844.52,18.84,8,1.18,Water Bottles 2,Water Bottles,,Accessories,5329.65,6,0.95
2023-12-29,Europe,Customer 57,1083.47,186.03,17.17,9,7.42,Saddles 9,Saddles,,Components,1227.18,10,6.92
2023-04-09,Europe,Customer 711,2406.03,384.72,15.99,2,3.69,Helmets 9,Helmets,,Clothing,2129.44,0,3.68
2023-10-17,Asia,Customer 816,3584.14,206.8,5.77,3,8.0,Saddles 4,Saddles,,Components,4190.14,1,7.52
2023-03-08,Australia,Customer 558,392.29,69.95,17.83,1,5.17,Chains 10,Chains,,Components,335.03,-1,4.3
2023-02-23,Africa,Customer 830,459.88,128.58,27.96,6,0.29,Road Bikes 9,Road Bikes,,Bikes,505.48,4,0.29
2023-04-22,South America,Customer 959,355.08,53.87,15.17,8,9.62,Chains 8,Chains,,Components,286.46,10,9.13
2023-08-24,North America,Customer 154,3532.35,247.26,7.0,10,6.72,Road Bikes 2,Road Bikes,,Bikes,2952.73,10,5.92
2023-07-18,Europe,Customer 215,182.66,53.12,29.08,7,4.87,Helmets 5,Helmets,,Clothing,164.04,7,5.04
2023-06-29,Australia,Customer 686,3685.52,863.89,23.44,9,4.96,Road Bikes 5,Road Bikes,,Bikes,4261.36,7,4.83
2023-06-04,South America,Customer 436,680.11,167.04,24.56,5,4.49,Helmets 8,Helmets,Helmets 8,Clothing,753.32,7,3.92
2023-07-14,Asia,Customer 171,3161.39,942.09,29.8,8,0.74,Water Bottles 2,Water Bottles,,Accessories,2540.26,6,0.82
2024-01-01,Australia,Customer 530,1245.83,193.73,15.55,6,4.51,Shorts 5,Shorts,,Clothing,1107.89,4,4.93
2023-08-18,North America,Customer 540,2411.54,141.8,5.88,2,1.73,Touring Bikes 2,Touring Bikes,,Bikes,2036.33,0,1.4
2023-11-07,North America,Customer 107,4215.26,904.59,21.46,7,5.65,Mountain Bikes 1,Mountain Bikes,,Bikes,4883.35,7,5.11
2023-07-20,North America,Customer 705,2361.73,662.7,28.06,6,4.15,Gloves 5,Gloves,,Clothing,2740.57,7,3.68
2023-05-22,Australia,Customer 222,4695.77,660.69,14.07,1,8.29,Pedals 10,Pedals,,Components,4061.13,2,7.76
2023-11-01,South America,Customer 525,545.87,64.96,11.9,7,4.59,Mountain Bikes 1,Mountain Bikes,,Bikes,607.77,7,4.72
2023-02-07,Asia,Customer 944,1747.02,369.15,21.13,6,3.26,Gloves 4,Gloves,,Clothing,1948.03,4,3.17
2023-08-16,North America,Customer 162,4253.52,351.34,8.26,2,4.77,Shorts 2,Shorts,,Clothing,3989.72,3,4.07
2023-04-20,Africa,Customer 418,3376.58,776.95,23.01,7,3.4,Chains 4,Chains,,Components,3361.71,8,3.34
2023-08-10,Europe,Customer 463,2337.88,319.35,13.66,4,7.93,Helmets 4,Helmets,,Clothing,2708.03,6,7.12
2023-11-13,Australia,Customer 991,2921.76,385.09,13.18,7,5.04,Mountain Bikes 5,Mountain Bikes,,Bikes,3217.46,8,5.05
2023-04-23,Australia,Customer 435,786.39,172.53,21.94,2,1.87,Lights 7,Lights,,Accessories,918.86,4,2.03
2023-09-25,Asia,Customer 736,2335.21,500.44,21.43,2,7.65,Chains 1,Chains,,Components,1943.74,4,6.99
2023-07-16,Africa,Customer 540,3911.23,643.4,16.45,9,1.42,Lights 9,Lights,,Accessories,3711.04,9,1.16
2023-08-11,South America,Customer 618,2109.43,320.42,15.19,10,1.68,Locks 9,Locks,,Accessories,2305.67,9,1.87
2023-09-23,Asia,Customer 619,2638.76,271.26,10.28,8,3.53,Gloves 8,Gloves,,Clothing,2223.82,6,3.95
2023-03-14,North America,Customer 50,2906.86,828.16,28.49,10,2.74,Jerseys 3,Jerseys,Jerseys 3,Clothing,3142.05,8,2.54
2023-12-15,Europe,Customer 713,941.17,81.22,8.63,3,6.7,Locks 8,Locks,,Accessories,898.3,5,7.44
2023-07-09,Europe,Customer 693,3258.32,309.54,9.5,1,3.48,Chains 4,Chains,,Components,3727.54,1,3.08
2023-09-03,South America,Customer 196,1196.4,139.38,11.65,1,8.88,Road Bikes 4,Road Bikes,,Bikes,971.21,-1,9.32
2023-08-30,Asia,Customer 371,625.29,37.96,6.07,5,5.45,Mountain Bikes 6,Mountain Bikes,,Bikes,658.32,7,6.25
2023-12-09,North America,Customer 300,4139.49,1135.88,27.44,4,5.76,Locks 2,Locks,,Accessories,3591.58,3,6.35
2023-09-20,Australia,Customer 821,1472.26,79.21,5.38,9,7.95,Mountain Bikes 8,Mountain Bikes,,Bikes,1763.52,9,6.39
2023-04-04,Australia,Customer 743,3627.61,1058.17,29.17,4,6.94,Chains 4,Chains,,Components,3154.43,6,7.99
2023-04-26,Australia,Customer 915,613.29,113.09,18.44,6,5.29,Gloves 4,Gloves,,Clothing,695.27,6,5.68
2023-09-20,South America,Customer 439,2007.41,328.61,16.37,3,4.39,Pedals 9,Pedals,,Components,1927.35,3,3.73
2023-04-26,Australia,Customer 171,1358.65,327.43,24.1,6,9.3,Saddles 3,Saddles,,Components,1161.91,6,10.71
2023-11-20,Asia,Customer 625,3611.52,1034.34,28.64,6,5.01,Locks 3,Locks,,Accessories,4042.87,4,4.78
2023-01-18,South America,Customer 719,761.0,101.52,13.34,9,1.64,Brakes 5,Brakes,,Components,776.03,11,1.61
2023-06-11,South America,Customer 511,4811.1,1099.34,22.85,7,2.57,Saddles 6,Saddles,,Components,4420.97,8,2.31
2023-04-17,Africa,Customer 251,1643.92,283.41,17.24,10,5.27,Locks 3,Locks,,Accessories,1864.4,9,6.11
2023-06-14,Asia,Customer 755,3763.47,857.32,22.78,1,7.84,Locks 5,Locks,Locks 5,Accessories,3104.87,-1,9.22
2023-12-14,Australia,Customer 534,1168.59,156.71,13.41,7,8.44,Gloves 2,Gloves,,Clothing,1021.51,6,6.76
2023-07-28,Europe,Customer 422,4656.89,1105.55,23.74,7,5.56,Mountain Bikes 6,Mountain Bikes,,Bikes,5433.16,6,5.47
2023-02-11,North America,Customer 462,1690.5,469.11,27.75,3,1.19,Brakes 5,Brakes,,Components,1834.79,3,1.33
2023-08-07,North America,Customer 822,3434.86,199.22,5.8,1,1.28,Shorts 2,Shorts,,Clothing,3814.5,0,1.23
2023-05-10,Europe,Customer 922,1355.26,253.43,18.7,6,1.35,Road Bikes 4,Road Bikes,,Bikes,1202.53,8,1.56
2023-12-11,Australia,Customer 135,2151.28,376.69,17.51,4,6.36,Helmets 8,Helmets,,Clothing,2211.99,3,6.24
2023-02-26,Asia,Customer 927,1991.01,169.83,8.53,5,0.25,Road Bikes 2,Road Bikes,,Bikes,1734.08,3,0.23
2023-11-28,North America,Customer 255,3233.29,782.46,24.2,9,0.47,Lights 1,Lights,,Accessories,3486.16,9,0.41
2023-07-27,South America,Customer 283,4954.17,567.25,11.45,9,8.12,Saddles 5,Saddles,,Components,5693.45,9,8.6
2023-03-10,North America,Customer 434,2307.54,508.35,22.03,9,7.93,Touring Bikes 8,Touring Bikes,,Bikes,2499.59,9,7.13
2023-05-29,South America,Customer 556,539.64,55.8,10.34,5,5.14,Gloves 7,Gloves,,Clothing,522.49,4,5.86
2023-11-14,South America,Customer 655,1847.59,210.26,11.38,6,7.81,Road Bikes 1,Road Bikes,,Bikes,2145.84,5,7.92
2023-05-04,Africa,Customer 192,2217.39,337.27,15.21,1,8.55,Water Bottles 8,Water Bottles,,Accessories,1988.94,3,9.19
2023-07-13,Asia,Customer 183,2898.3,288.96,9.97,4,9.89,Brakes 1,Brakes,,Components,3400.77,2,11.16
2023-08-21,North America,Customer 551,4993.92,1406.79,28.17,4,1.28,Chains 1,Chains,,Components,4832.35,4,1.37
2023-10-25,Africa,Customer 353,4211.73,272.08,6.46,7,7.14,Lights 4,Lights,,Accessories,4752.7,5,7.89
2023-06-26,Africa,Customer 62,1607.68,248.55,15.46,10,1.88,Saddles 2,Saddles,,Components,1724.63,10,2.21
2023-01-03,North America,Customer 521,2851.07,680.27,23.86,2,8.15,Helmets 9,Helmets,,Clothing,2304.52,0,6.65
2023-06-01,Asia,Customer 457,76.58,16.04,20.94,8,9.48,Lights 7,Lights,,Accessories,79.95,9,8.25
2023-04-21,North America,Customer 76,792.93,144.39,18.21,8,4.96,Touring Bikes 4,Touring Bikes,,Bikes,810.41,10,5.29
2023-07-12,Asia,Customer 876,1455.46,114.25,7.85,1,8.86,Lights 3,Lights,,Accessories,1356.51,2,7.86
2023-10-25,Asia,Customer 402,1357.4,377.36,27.8,10,5.48,Water Bottles 2,Water Bottles,,Accessories,1151.51,11,6.42
2023-03-04,South America,Customer 336,4281.92,718.93,16.79,9,9.78,Touring Bikes 1,Touring Bikes,,Bikes,4160.84,11,8.68
2023-09-27,Europe,Customer 849,3987.0,323.35,8.11,8,4.13,Locks 3,Locks,,Accessories,3796.67,7,4.04
2023-10-05,Asia,Customer 203,577.84,75.7,13.1,3,7.9,Gloves 9,Gloves,,Clothing,590.85,1,8.74
2023-11-11,Asia,Customer 630,1263.81,76.84,6.08,1,4.72,Lights 8,Lights,,Accessories,1509.23,0,4.86
2023-04-29,Africa,Customer 492,3354.84,204.98,6.11,1,4.93,Lights 1,Lights,,Accessories,3333.96,2,4.36
2023-02-08,North America,Customer 422,3648.3,462.97,12.69,3,7.56,Pedals 10,Pedals,,Components,3434.26,5,7.22
2023-08-16,Europe,Customer 439,1876.52,374.55,19.96,4,10.0,Lights 10,Lights,Lights 10,Accessories,1570.32,2,11.89
2023-10-31,Africa,Customer 629,4389.4,404.7,9.22,2,0.78,Helmets 4,Helmets,,Clothing,4921.74,1,0.69
2023-05-15,Asia,Customer 503,2268.53,534.69,23.57,9,1.17,Shorts 5,Shorts,,Clothing,2586.46,11,1.11
2023-03-05,Africa,Customer 270,963.96,149.41,15.5,3,9.78,Touring Bikes 4,Touring Bikes,,Bikes,835.78,3,10.35
2023-04-09,Africa,Customer 342,1309.77,295.48,22.56,4,3.43,Brakes 2,Brakes,,Components,1507.87,6,3.35
2023-09-28,Africa,Customer 292,4074.06,330.81,8.12,8,7.3,Shorts 8,Shorts,,Clothing,3888.25,7,8.11
2023-05-27,Europe,Customer 718,3652.59,232.3,6.36,6,1.82,Touring Bikes 10,Touring Bikes,,Bikes,2973.54,7,1.63
2023-07-12,Europe,Customer 680,3788.39,208.36,5.5,5,3.5,Touring Bikes 4,Touring Bikes,,Bikes,3076.99,7,3.64
2023-07-15,North America,Customer 983,1423.26,322.51,22.66,2,8.18,Touring Bikes 2,Touring Bikes,,Bikes,1537.93,0,7.92
2023-02-20,Asia,Customer 144,4645.97,1139.19,24.52,7,7.13,Locks 5,Locks,,Accessories,4877.01,8,7.63
2023-01-26,North America,Customer 630,3202.72,329.88,10.3,4,8.59,Touring Bikes 1,Touring Bikes,,Bikes,2704.15,2,8.93
2023-06-09,Europe,Customer 853,1970.51,121.58,6.17,7,6.25,Helmets 4,Helmets,,Clothing,1722.19,9,7.02
2023-06-25,South America,Customer 95,1091.39,257.79,23.62,9,3.99,Touring Bikes 8,Touring Bikes,,Bikes,967.1,9,4.02
2023-02-07,Africa,Customer 726,3271.02,384.02,11.74,2,4.96,Pedals 2,Pedals,,Components,3335.51,0,4.08
2023-05-06,Asia,Customer 582,2467.64,476.99,19.33,8,9.27,Road Bikes 10,Road Bikes,,Bikes,2080.63,6,9.84
2023-01-05,Australia,Customer 500,2331.93,667.86,28.64,5,2.86,Jerseys 4,Jerseys,,Clothing,2345.37,5,2.77
2023-03-02,North America,Customer 260,2616.51,139.46,5.33,5,7.95,Saddles 2,Saddles,,Components,2224.49,3,6.9
2023-01-11,Europe,Customer 219,4149.55,1099.63,26.5,8,9.86,Road Bikes 8,Road Bikes,,Bikes,4000.08,7,10.94
2023-10-17,Europe,Customer 161,219.91,45.37,20.63,7,0.82,Road Bikes 7,Road Bikes,,Bikes,207.67,7,0.84
2023-02-07,Europe,Customer 254,3031.96,196.17,6.47,8,3.65,Shorts 8,Shorts,,Clothing,2920.41,10,2.95
2023-04-14,North America,Customer 527,2639.86,270.06,10.23,3,0.97,Mountain Bikes 1,Mountain Bikes,,Bikes,3080.56,5,0.9
2023-08-16,Europe,Customer 562,2284.35,275.95,12.08,7,1.99,Lights 9,Lights,,Accessories,2425.96,6,1.78
2023-09-01,Australia,Customer 225,4271.48,611.68,14.32,8,0.59,Lights 7,Lights,,Accessories,4492.53,7,0.49
2023-12-13,Europe,Customer 767,1636.14,275.85,16.86,3,0.06,Water Bottles 8,Water Bottles,,Accessories,1481.72,1,0.06
2023-03-24,South America,Customer 911,2094.05,459.64,21.95,5,2.43,Locks 10,Locks,,Accessories,1681.95,3,1.98
2023-11-27,North America,Customer 216,4119.78,393.03,9.54,8,3.95,Water Bottles 1,Water Bottles,,Accessories,4895.33,8,4.55
2023-03-19,Australia,Customer 247,4891.06,1379.77,28.21,9,8.22,Brakes 3,Brakes,,Components,4603.54,9,8.91
2023-12-19,Asia,Customer 728,3882.48,845.6,21.78,4,4.15,Jerseys 3,Jerseys,,Clothing,4453.28,5,4.42
2023-07-30,North America,Customer 990,1642.45,329.31,20.05,5,9.72,Jerseys 6,Jerseys,,Clothing,1732.71,4,10.04
2023-09-08,South America,Customer 903,2663.78,156.9,5.89,10,1.72,Helmets 9,Helmets,,Clothing,2862.82,11,1.45
2023-10-17,North America,Customer 399,1500.7,403.84,26.91,1,9.44,Helmets 6,Helmets,,Clothing,1460.77,-1,11.01
2023-02-22,South America,Customer 554,2361.25,566.94,24.01,4,0.39,Brakes 3,Brakes,,Components,2812.98,3,0.38
2023-07-29,Africa,Customer 47,1159.45,281.05,24.24,8,6.64,Road Bikes 1,Road Bikes,Road Bikes 1,Bikes,1122.48,8,7.71
2023-01-19,Australia,Customer 912,2629.14,706.19,26.86,1,9.46,Locks 2,Locks,,Accessories,2452.62,3,10.51
2023-06-07,Asia,Customer 768,1723.43,340.21,19.74,8,6.06,Chains 7,Chains,,Components,1774.19,9,5.01
2023-09-16,Asia,Customer 573,2138.16,578.37,27.05,4,0.47,Mountain Bikes 3,Mountain Bikes,,Bikes,1789.25,4,0.38
2023-04-22,Europe,Customer 486,3007.97,801.92,26.66,2,6.58,Lights 2,Lights,,Accessories,3255.3,3,6.42
2023-03-14,Africa,Customer 178,104.43,8.87,8.49,2,8.38,Road Bikes 8,Road Bikes,,Bikes,108.81,0,6.74
2023-03-11,Africa,Customer 739,3129.76,844.72,26.99,2,8.22,Mountain Bikes 7,Mountain Bikes,,Bikes,2675.79,2,7.79
2023-02-20,Africa,Customer 529,4838.31,736.87,15.23,1,7.74,Locks 7,Locks,,Accessories,5319.16,2,8.02
2023-06-21,Asia,Customer 995,2695.87,417.05,15.47,10,0.87,Lights 1,Lights,,Accessories,3224.21,11,0.78
2023-06-30,Europe,Customer 165,4618.67,1090.93,23.62,3,7.17,Gloves 3,Gloves,Gloves 3,Clothing,3708.52,1,5.99
2023-09-21,North America,Customer 29,838.34,63.46,7.57,10,3.09,Lights 4,Lights,,Accessories,694.89,12,3.6
2023-05-01,South America,Customer 108,4839.46,1012.9,20.93,10,6.17,Shorts 2,Shorts,,Clothing,3978.98,11,7.28
2023-09-24,Asia,Customer 542,1227.95,348.12,28.35,3,5.31,Saddles 2,Saddles,,Components,1380.98,1,5.33
2023-02-03,Australia,Customer 838,2993.28,777.95,25.99,4,1.04,Touring Bikes 9,Touring Bikes,,Bikes,3384.36,5,0.94
2023-06-11,Africa,Customer 931,2756.9,319.25,11.58,7,4.3,Mountain Bikes 9,Mountain Bikes,Mountain Bikes 9,Bikes,2822.54,9,3.93
2023-01-19,Australia,Customer 271,4697.37,420.41,8.95,3,3.69,Gloves 10,Gloves,,Clothing,4354.39,5,3.47
2023-11-15,North America,Customer 947,2448.93,359.75,14.69,9,8.65,Touring Bikes 4,Touring Bikes,,Bikes,2459.5,11,7.3
2023-03-24,Europe,Customer 926,894.68,63.43,7.09,8,2.81,Road Bikes 4,Road Bikes,,Bikes,1009.09,8,2.94
2023-05-27,North America,Customer 613,1718.08,436.91,25.43,4,0.44,Mountain Bikes 1,Mountain Bikes,,Bikes,1920.49,6,0.37
2023-03-18,North America,Customer 824,649.23,82.32,12.68,6,4.17,Pedals 2,Pedals,,Components,556.66,7,4.89
2023-08-27,South America,Customer 580,546.9,28.06,5.13,3,0.68,Locks 2,Locks,,Accessories,539.83,5,0.67
2023-05-04,South America,Customer 836,2020.85,119.63,5.92,9,5.25,Saddles 9,Saddles,,Components,1634.29,11,5.69
2023-08-12,North America,Customer 866,2769.63,177.53,6.41,6,7.04,Pedals 10,Pedals,,Components,2709.35,5,8.15
2023-04-29,South America,Customer 973,372.93,47.29,12.68,8,2.45,Road Bikes 7,Road Bikes,,Bikes,432.85,6,2.94
2023-08-27,Africa,Customer 473,2786.01,331.54,11.9,7,3.34,Brakes 1,Brakes,,Components,2593.9,5,3.97
2023-11-28,Europe,Customer 870,634.38,115.27,18.17,8,7.1,Saddles 6,Saddles,Saddles 6,Components,634.75,9,6.93
2023-11-09,Europe,Customer 379,1254.07,78.88,6.29,6,6.53,Gloves 9,Gloves,Gloves 9,Clothing,1032.23,8,6.06
2023-01-07,Africa,Customer 829,2245.5,361.75,16.11,9,9.31,Saddles 5,Saddles,,Components,2560.2,10,9.62
2023-06-27,Africa,Customer 74,2480.53,682.64,27.52,9,1.18,Gloves 7,Gloves,,Clothing,2498.53,8,1.31
2023-11-19,Europe,Customer 576,645.99,71.32,11.04,1,6.58,Mountain Bikes 6,Mountain Bikes,,Bikes,521.57,2,7.68
2023-08-31,Africa,Customer 987,4842.07,922.9,19.06,1,2.38,Locks 2,Locks,,Accessories,4896.01,2,2.61
2023-10-22,Australia,Customer 708,797.5,189.33,23.74,10,9.7,Helmets 10,Helmets,,Clothing,906.25,8,10.76
2023-03-16,Australia,Customer 188,2482.45,623.59,25.12,6,3.17,Mountain Bikes 3,Mountain Bikes,,Bikes,2742.48,7,3.49
2023-12-25,Asia,Customer 611,3420.95,1004.05,29.35,4,5.66,Touring Bikes 10,Touring Bikes,,Bikes,3749.39,2,5.02
2023-10-12,North America,Customer 920,813.46,61.58,7.57,5,8.55,Chains 10,Chains,Chains 10,Components,839.78,4,8.13
2023-05-07,Europe,Customer 19,4131.71,254.1,6.15,8,0.59,Road Bikes 10,Road Bikes,,Bikes,4330.43,9,0.61
2023-01-03,Asia,Customer 946,3667.71,610.31,16.64,1,6.06,Touring Bikes 7,Touring Bikes,Touring Bikes 7,Bikes,3457.47,1,5.16
2023-02-11,Europe,Customer 361,2224.83,589.36,26.49,5,2.23,Touring Bikes 5,Touring Bikes,,Bikes,2218.61,5,2.18
2023-09-20,North America,Customer 451,1300.59,95.98,7.38,7,7.07,Chains 10,Chains,,Components,1142.53,5,7.49
2023-01-13,Asia,Customer 728,2052.89,162.18,7.9,9,5.93,Chains 7,Chains,,Components,2097.13,7,6.93
2023-08-22,South America,Customer 298,2210.55,512.18,23.17,9,7.06,Brakes 10,Brakes,,Components,2284.53,8,7.43
2023-12-01,Australia,Customer 854,65.79,9.3,14.13,8,6.43,Helmets 3,Helmets,,Clothing,59.58,9,7.68
2023-05-30,Asia,Customer 468,1775.18,290.06,16.34,9,0.19,Road Bikes 2,Road Bikes,,Bikes,1715.81,7,0.17
2023-03-12,North America,Customer 33,643.63,41.77,6.49,8,9.66,Pedals 4,Pedals,,Components,541.25,7,9.81
2023-12-03,Europe,Customer 656,1362.66,172.24,12.64,5,8.98,Pedals 4,Pedals,,Components,1376.12,7,8.4
2023-12-08,Europe,Customer 625,1788.97,474.61,26.53,8,5.22,Road Bikes 6,Road Bikes,,Bikes,2145.88,10,5.48
2023-11-14,Europe,Customer 601,166.88,39.83,23.87,7,5.91,Pedals 10,Pedals,,Components,136.21,6,5.1
2023-04-18,South America,Customer 443,4188.41,834.75,19.93,8,9.45,Touring Bikes 6,Touring Bikes,,Bikes,3440.52,8,10.66
2023-02-19,Europe,Customer 501,3899.66,310.8,7.97,2,6.9,Locks 2,Locks,,Accessories,4536.32,0,8.07
2023-01-05,North America,Customer 931,2328.62,148.8,6.39,1,0.41,Pedals 9,Pedals,,Components,2380.32,0,0.46
2023-12-25,North America,Customer 465,3160.24,718.64,22.74,10,4.71,Road Bikes 9,Road Bikes,,Bikes,3319.78,12,4.61
2023-12-19,South America,Customer 508,829.61,48.86,5.89,10,0.96,Mountain Bikes 9,Mountain Bikes,,Bikes,947.32,9,1.15
2023-11-17,North America,Customer 158,3684.52,719.22,19.52,8,2.75,Mountain Bikes 5,Mountain Bikes,,Bikes,3353.99,7,3.08
2023-01-02,North America,Customer 866,4284.3,1276.72,29.8,4,1.36,Locks 7,Locks,,Accessories,3638.21,4,1.15
2023-11-18,South America,Customer 520,3695.62,206.95,5.6,5,9.26,Chains 10,Chains,,Components,3913.2,5,9.07
2023-01-16,Asia,Customer 105,4149.21,387.54,9.34,6,6.05,Lights 7,Lights,,Accessories,4887.28,4,5.08
2023-03-27,South America,Customer 447,2734.89,446.06,16.31,1,8.58,Road Bikes 2,Road Bikes,,Bikes,3012.4,-1,7.25
2023-04-02,South America,Customer 424,3529.61,837.22,23.72,5,0.28,Mountain Bikes 7,Mountain Bikes,,Bikes,3795.23,4,0.26
2023-10-26,Australia,Customer 600,3746.95,491.23,13.11,6,1.33,Locks 4,Locks,,Accessories,4076.67,4,1.45
2023-11-13,Africa,Customer 995,1612.78,292.56,18.14,7,0.4,Helmets 10,Helmets,,Clothing,1407.55,6,0.47
2023-12-17,Asia,Customer 535,1872.83,521.21,27.83,9,7.5,Saddles 2,Saddles,,Components,1572.44,7,6.33
2023-07-27,South America,Customer 244,635.55,109.19,17.18,4,5.68,Locks 10,Locks,,Accessories,616.23,2,6.43
2023-07-09,Europe,Customer 825,2665.75,343.88,12.9,2,4.38,Lights 2,Lights,,Accessories,2585.44,0,4.08
2023-01-08,Africa,Customer 575,4641.11,729.12,15.71,4,1.69,Mountain Bikes 2,Mountain Bikes,,Bikes,4110.64,6,1.52
2023-04-26,North America,Customer 322,4125.0,726.41,17.61,2,5.09,Pedals 2,Pedals,,Components,4876.29,1,5.81
2023-08-24,Europe,Customer 347,2631.16,712.52,27.08,10,9.39,Lights 3,Lights,,Accessories,2831.36,8,8.26
2023-01-29,Africa,Customer 343,909.48,67.03,7.37,7,2.2,Saddles 3,Saddles,,Components,794.89,7,2.49
2023-10-27,Asia,Customer 537,1758.72,364.41,20.72,7,9.15,Shorts 7,Shorts,,Clothing,1647.28,7,10.5
2023-12-19,Australia,Customer 259,1019.4,266.47,26.14,8,6.33,Chains 2,Chains,,Components,1037.09,9,6.98
2023-10-25,Australia,Customer 553,4359.52,911.14,20.9,3,3.09,Locks 6,Locks,,Accessories,3687.84,1,3.13
2023-09-28,Asia,Customer 125,3880.32,485.82,12.52,5,2.12,Shorts 9,Shorts,,Clothing,4536.44,4,2.42
2023-04-08,Africa,Customer 26,4319.76,708.87,16.41,9,0.91,Road Bikes 2,Road Bikes,,Bikes,3790.0,9,0.87
2023-01-28,North America,Customer 268,1683.76,268.73,15.96,5,4.72,Shorts 3,Shorts,,Clothing,1504.66,5,4.3
2023-04-09,Africa,Customer 193,3478.61,614.32,17.66,4,2.88,Mountain Bikes 4,Mountain Bikes,,Bikes,3865.64,2,2.47
2023-08-18,South America,Customer 439,2851.35,745.34,26.14,2,4.23,Pedals 5,Pedals,,Components,2582.46,1,3.94
2023-12-26,Africa,Customer 977,4222.88,936.63,22.18,6,5.79,Lights 9,Lights,,Accessories,4120.21,5,4.94
2023-02-28,Asia,Customer 711,2649.48,738.68,27.88,9,4.06,Touring Bikes 9,Touring Bikes,,Bikes,2330.28,8,4.15
2023-08-25,Africa,Customer 502,3784.86,647.97,17.12,1,8.23,Touring Bikes 2,Touring Bikes,,Bikes,3368.77,3,8.09
